time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773322289.06546044,0.02272451,6224,0.00071412,0.01271879,0,0.00000000,11710,11717,88,0.00206596,0.00373194,0.00337393,0.00000321,0.00110480,0.01668579
1773322289.16534305,0.02424610,6264,0.00094717,0.01275930,0,0.00000000,11717,11671,85,0.00205854,0.00372444,0.00495558,0.00000093,0.00075900,0.01672557
1773322289.26514816,0.02139281,6251,0.00137017,0.01242772,0,0.00000000,11671,11633,86,0.00171947,0.00304113,0.00283235,0.00000107,0.00072513,0.01569753
1773322289.36515021,0.02390089,6235,0.00098867,0.01313999,0,0.00000000,11633,11678,82,0.00174318,0.00416725,0.00340921,0.00000108,0.00068779,0.01768256
1773322289.46500087,0.02346471,6264,0.00112987,0.01309974,0,0.00000000,11678,11704,80,0.00174707,0.00436309,0.00253259,0.00000120,0.00069935,0.01784508
1773322289.56495786,0.02430112,6265,0.00121186,0.01328726,0,0.00000000,11704,11731,83,0.00171978,0.00438259,0.00286250,0.00000120,0.00067857,0.01804677
1773322289.66485143,0.02460962,6224,0.00066300,0.01427144,0,0.00000000,11731,11757,81,0.00182657,0.00393042,0.00366798,0.00000129,0.00097203,0.01847920
1773322289.76464915,0.02275697,6258,0.00066644,0.01356450,0,0.00000000,11757,11790,81,0.00370870,0.00326996,0.00316968,0.00000341,0.00104180,0.01710360
1773322289.86452127,0.02476777,6274,0.00086679,0.01271849,0,0.00000000,11790,11755,86,0.00172407,0.00364841,0.00562609,0.00000470,0.00085433,0.01659268
1773322289.96440506,0.02292974,6292,0.00076879,0.01292115,0,0.00000000,11755,11781,93,0.00172147,0.00368868,0.00387406,0.00000104,0.00070299,0.01684281
1773322290.06461191,0.02658691,6253,0.00072560,0.01586177,0,0.00000000,11781,11850,97,0.00168689,0.00454669,0.00330542,0.00000165,0.00085513,0.02085244
1773322290.16500688,0.02467915,6267,0.00095588,0.01445635,0,0.00000000,11850,11836,91,0.00171842,0.00396209,0.00322403,0.00000118,0.00087880,0.01871244
1773322290.26458359,0.02283755,6252,0.00119926,0.01293715,0,0.00000000,11836,11824,99,0.00167828,0.00344420,0.00272652,0.00000100,0.00067989,0.01667573
1773322290.36440730,0.02567692,6303,0.00075685,0.01449667,0,0.00000000,11824,11828,98,0.00169201,0.00391689,0.00460518,0.00000097,0.00078549,0.01866921
1773322290.46551585,0.02370093,6254,0.00092654,0.01422864,0,0.00000000,11828,11873,110,0.00338019,0.00391864,0.00286534,0.00000111,0.00068665,0.01847622
1773322290.56546259,0.03254228,6252,0.00136577,0.01803576,0,0.00000000,11873,11866,92,0.00440934,0.00494331,0.00535355,0.00000223,0.00116973,0.02345258
1773322290.66543746,0.03251061,6291,0.00114587,0.01835122,0,0.00000000,11866,11874,96,0.00234149,0.00484876,0.00508238,0.00001022,0.00123293,0.02376111
1773322290.76556420,0.01305473,6200,0.00042481,0.00740254,0,0.00000000,11874,11878,81,0.00172023,0.00214500,0.00164136,0.00000158,0.00077264,0.00970944
1773322290.86529064,0.03271847,6270,0.00128142,0.02039812,0,0.00000000,11878,11865,99,0.00169868,0.00469095,0.00411628,0.00000123,0.00088666,0.02541673
1773322290.96532369,0.02974479,6210,0.00091711,0.01661954,0,0.00000000,11865,11888,84,0.00321800,0.00466108,0.00510652,0.00000103,0.00090704,0.02164888
1773322291.06514001,0.02817964,6282,0.00077841,0.01543265,0,0.00000000,11888,11895,69,0.00226404,0.00464836,0.00449093,0.00000120,0.00114083,0.02046209
1773322291.16513371,0.03088691,6265,0.00106393,0.01956209,0,0.00000000,11895,11841,87,0.00366740,0.00495698,0.00304754,0.00000146,0.00084367,0.02491082
1773322291.26509213,0.02819233,6242,0.00073240,0.01841741,0,0.00000000,11841,11856,77,0.00353108,0.00416450,0.00299657,0.00000121,0.00078639,0.02283919
1773322291.36495113,0.02727027,6249,0.00080968,0.01616408,0,0.00000000,11856,11830,77,0.00163953,0.00447227,0.00374668,0.00000255,0.00086732,0.02095113
1773322291.46466565,0.02614421,6291,0.00063704,0.01552923,0,0.00000000,11830,11829,59,0.00260708,0.00423457,0.00337611,0.00000314,0.00112380,0.02009720
1773322291.56473875,0.02617407,6269,0.00080102,0.01390100,0,0.00000000,11829,11782,66,0.00373553,0.00407583,0.00538920,0.00000140,0.00087654,0.01823959
1773322291.66460586,0.02536121,6265,0.00062990,0.01630152,0,0.00000000,11782,11786,72,0.00292412,0.00298895,0.00319490,0.00001836,0.00104401,0.01953434
1773322291.76454639,0.01856446,6287,0.00074178,0.01092621,0,0.00000000,11786,11827,78,0.00214081,0.00319280,0.00209272,0.00000080,0.00056536,0.01431895
1773322291.86446428,0.03169086,6217,0.00084305,0.01718063,0,0.00000000,11827,11859,70,0.00196627,0.00521485,0.00602170,0.00000120,0.00096026,0.02273525
1773322291.96435547,0.02576996,6299,0.00095483,0.01500481,0,0.00000000,11859,11859,90,0.00265686,0.00416491,0.00352635,0.00000117,0.00093079,0.01950597
1773322292.06446362,0.02576295,6248,0.00046664,0.01567257,0,0.00000000,11859,11897,59,0.00241538,0.00414580,0.00353115,0.00000125,0.00083899,0.02009475
1773322292.16443419,0.02552603,6278,0.00055493,0.01384056,0,0.00000000,11897,11937,71,0.00376637,0.00396705,0.00480537,0.00001988,0.00117562,0.01807874
1773322292.26467109,0.03032053,6311,0.00112193,0.01715365,0,0.00000000,11937,11878,76,0.00236987,0.00452193,0.00518011,0.00000484,0.00109735,0.02196864
1773322292.36572194,0.02507038,6253,0.00057254,0.01515569,0,0.00000000,11878,11909,63,0.00149127,0.00312624,0.00374782,0.00000500,0.00127364,0.01849956
