time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773320512.39184642,0.02533468,6233,0.00067582,0.01598249,0,0.00000000,12281,12297,88,0.00328013,0.00354621,0.00317233,0.00000194,0.00078233,0.01975309
1773320512.49202895,0.02435162,6097,0.00075257,0.01542851,0,0.00000000,12297,12307,55,0.00167281,0.00337108,0.00253006,0.00000215,0.00082256,0.01902888
1773320512.59177041,0.02614970,6191,0.00151487,0.01598475,0,0.00000000,12307,12279,75,0.00324085,0.00388036,0.00254037,0.00000148,0.00070624,0.02013371
1773320512.69195247,0.02823492,6191,0.00063418,0.01844456,0,0.00000000,12279,12297,75,0.00335423,0.00475630,0.00244217,0.00000126,0.00074275,0.02349622
1773320512.79197502,0.02714890,6159,0.00054834,0.01789465,0,0.00000000,12297,12330,72,0.00186825,0.00430170,0.00244855,0.00000152,0.00070863,0.02252019
1773320512.89185405,0.02686837,6213,0.00032506,0.01770215,0,0.00000000,12330,12354,49,0.00185423,0.00447185,0.00247695,0.00000136,0.00071466,0.02244804
1773320512.99245739,0.02632627,6151,0.00061113,0.01752373,0,0.00000000,12354,12328,69,0.00197417,0.00351291,0.00255864,0.00000228,0.00089391,0.02125930
1773320513.09183431,0.02757367,6204,0.00070824,0.01785801,0,0.00000000,12328,12299,65,0.00165406,0.00437517,0.00259970,0.00000208,0.00078033,0.02255787
1773320513.19195843,0.02841581,6170,0.00090968,0.01890221,0,0.00000000,12299,12278,69,0.00181552,0.00413320,0.00251130,0.00000124,0.00068991,0.02332773
1773320513.29199004,0.01993952,6167,0.00057797,0.01307131,0,0.00000000,12278,12284,84,0.00185263,0.00272966,0.00210175,0.00000127,0.00054862,0.01597358
1773320513.39198089,0.02903507,6186,0.00080263,0.01846506,0,0.00000000,12284,12272,74,0.00168185,0.00525491,0.00234029,0.00000114,0.00068749,0.02405107
1773320513.49202561,0.02835097,6167,0.00080818,0.01743681,0,0.00000000,12272,12276,64,0.00170696,0.00448900,0.00269622,0.00000155,0.00073349,0.02227260
1773320513.59198308,0.02939165,6167,0.00054134,0.01897282,0,0.00000000,12276,12317,72,0.00169894,0.00514978,0.00255957,0.00000128,0.00077136,0.02456032
1773320513.69196105,0.02773335,6162,0.00079790,0.01813551,0,0.00000000,12317,12269,73,0.00157697,0.00401943,0.00280855,0.00000162,0.00074414,0.02243526
1773320513.79200506,0.02969912,6162,0.00074189,0.01793891,0,0.00000000,12269,12257,78,0.00242574,0.00375535,0.00501505,0.00000260,0.00093504,0.02192710
1773320513.89203572,0.02815769,6175,0.00094973,0.01739322,0,0.00000000,12257,12272,60,0.00201875,0.00432196,0.00272125,0.00000147,0.00076386,0.02203789
1773320513.99251461,0.02647205,6168,0.00055873,0.01693374,0,0.00000000,12272,12288,72,0.00195759,0.00371937,0.00330930,0.00000173,0.00074619,0.02088301
1773320514.09252644,0.02796515,6158,0.00081361,0.01716450,0,0.00000000,12288,12316,79,0.00190635,0.00401266,0.00353007,0.00000151,0.00078155,0.02154578
1773320514.19184995,0.02987722,6210,0.00074686,0.01916209,0,0.00000000,12316,12331,74,0.00352528,0.00428931,0.00304445,0.00000160,0.00090862,0.02383295
1773320514.29251122,0.02768551,6163,0.00055362,0.01852435,0,0.00000000,12331,12368,68,0.00237877,0.00379755,0.00280779,0.00000158,0.00073656,0.02261225
1773320514.39194155,0.02855684,6197,0.00050814,0.02010878,0,0.00000000,12368,12396,69,0.00257566,0.00349092,0.00254886,0.00000146,0.00070063,0.02394009
1773320514.49253750,0.02671846,6191,0.00055705,0.01719998,0,0.00000000,12396,12388,67,0.00260390,0.00354574,0.00314748,0.00000160,0.00101054,0.02108341
1773320514.59262466,0.02774741,6148,0.00056632,0.01767008,0,0.00000000,12388,12362,65,0.00332343,0.00346622,0.00378447,0.00000163,0.00095375,0.02150828
