time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1773322646.06514025,0.01493095,6146,0.00009709,0.00000000,0,0.00000000,37628,37625,16,0.00219627
1773322646.16510868,0.02021800,6144,0.00023229,0.00000000,0,0.00000000,37625,37632,18,0.00092226
1773322646.26525450,0.01581278,6125,0.00029082,0.00000000,0,0.00000000,37632,37641,25,0.00087061
1773322646.36511874,0.01679747,6136,0.00034817,0.00000000,0,0.00000000,37641,37646,27,0.00152342
1773322646.46516967,0.01392925,6134,0.00035636,0.00000000,0,0.00000000,37646,37645,22,0.00203900
1773322646.56509805,0.01272340,6113,0.00029644,0.00000000,0,0.00000000,37645,37654,30,0.00113799
1773322646.66500878,0.01817138,6138,0.00048156,0.00000000,0,0.00000000,37654,37664,33,0.00166379
1773322646.76507235,0.01224718,6110,0.00005825,0.00000000,0,0.00000000,37664,37673,21,0.00134140
1773322646.86505914,0.00878429,6122,0.00009674,0.00000000,0,0.00000000,37673,37670,27,0.00245184
1773322646.96505952,0.01062958,6077,0.00009135,0.00000000,0,0.00000000,37670,37678,26,0.00141440
1773322647.06498194,0.01904382,6099,0.00033926,0.00000000,0,0.00000000,37678,37682,27,0.00138858
1773322647.16492748,0.01432527,6044,0.00034416,0.00000000,0,0.00000000,37682,37690,25,0.00377856
1773322647.26490402,0.02049757,6051,0.00032495,0.00000000,0,0.00000000,37690,37695,20,0.00081468
1773322647.36497283,0.03435335,5997,0.00014957,0.00000000,0,0.00000000,37695,37693,14,0.00088380
1773322647.46494865,0.01652718,5976,0.00005909,0.00000000,0,0.00000000,37693,37694,14,0.00170829
1773322647.56488848,0.02057776,5921,0.00009835,0.00000000,0,0.00000000,37694,37704,19,0.00135830
1773322647.66491342,0.01905969,5755,0.00025302,0.00000000,0,0.00000000,37704,37699,22,0.00155185
1773322647.86489272,0.00940821,5291,0.00006183,0.00000000,0,0.00000000,37699,37699,19,0.00291860
1773322647.96489930,0.01699666,5043,0.00025562,0.00000000,0,0.00000000,37699,37709,20,0.00185768
1773322648.06598425,0.01009998,5059,0.00032293,0.00000000,0,0.00000000,37709,37722,24,0.00175886
1773322648.16495299,0.00964275,4815,0.00012289,0.00000000,0,0.00000000,37722,37729,27,0.00121509
1773322648.26487064,0.01165988,4861,0.00014895,0.00000000,0,0.00000000,37729,37737,25,0.00075069
1773322648.36488962,0.01416623,4812,0.00012116,0.00000000,0,0.00000000,37737,37744,14,0.00085167
1773322648.46475339,0.01269684,4853,0.00020840,0.00000000,0,0.00000000,37744,37747,13,0.00096534
1773322648.56491232,0.00835427,4669,0.00015366,0.00000000,0,0.00000000,37747,37746,11,0.00083470
1773322648.66489124,0.00869682,4528,0.00026851,0.00000000,0,0.00000000,37746,37727,16,0.00149484
1773322648.76484060,0.00686759,4383,0.00005119,0.00000000,0,0.00000000,37727,37734,13,0.00128484
1773322648.86472631,0.00855348,4357,0.00013471,0.00000000,0,0.00000000,37734,37725,13,0.00129577
1773322648.96487784,0.00474946,4311,0.00005836,0.00000000,0,0.00000000,37725,37717,8,0.00081096
1773322649.06484795,0.00844975,4278,0.00021096,0.00000000,0,0.00000000,37717,37726,18,0.00252389
1773322649.16471100,0.00592830,4440,0.00005820,0.00000000,0,0.00000000,37726,37724,13,0.00205480
1773322649.26483512,0.00927509,4494,0.00008656,0.00000000,0,0.00000000,37724,37717,11,0.00114424
1773322649.36462522,0.00795066,4814,0.00003032,0.00000000,0,0.00000000,37717,37721,10,0.00079357
1773322649.46465278,0.01072769,5078,0.00004052,0.00000000,0,0.00000000,37721,37727,13,0.00083953
1773322649.56462574,0.00897843,5484,0.00008923,0.00000000,0,0.00000000,37727,37720,13,0.00085143
1773322649.66494131,0.00916234,5651,0.00007939,0.00000000,0,0.00000000,37720,37725,18,0.00207134
1773322649.76457882,0.01338463,5817,0.00013520,0.00000000,0,0.00000000,37725,37734,29,0.00184615
1773322649.86476970,0.01083168,5967,0.00012118,0.00000000,0,0.00000000,37734,37736,20,0.00286988
1773322649.96478462,0.00820581,5973,0.00009234,0.00000000,0,0.00000000,37736,37750,29,0.00166301
1773322650.06461263,0.01015243,6031,0.00024423,0.00000000,0,0.00000000,37750,37739,35,0.00098806
1773322650.16453409,0.01467188,6063,0.00026029,0.00000000,0,0.00000000,37739,37742,23,0.00285576
1773322650.26464176,0.01588706,6061,0.00029632,0.00000000,0,0.00000000,37742,37749,22,0.00146342
1773322650.36486411,0.01752994,6003,0.00007513,0.00000000,0,0.00000000,37749,37752,16,0.00150409
1773322650.46462655,0.01380685,5933,0.00033976,0.00000000,0,0.00000000,37752,37760,18,0.00276269
1773322650.56460905,0.01345157,5922,0.00012718,0.00000000,0,0.00000000,37760,37773,22,0.00195974
1773322650.66468072,0.01782380,5903,0.00023865,0.00000000,0,0.00000000,37773,37779,19,0.00104689
1773322650.76458597,0.02139317,5953,0.00026952,0.00000000,0,0.00000000,37779,37782,20,0.00306371
1773322650.86453223,0.01051576,6035,0.00006897,0.00000000,0,0.00000000,37782,37788,18,0.00219818
1773322650.96464348,0.01850216,6053,0.00016007,0.00000000,0,0.00000000,37788,37788,14,0.00267740
1773322651.06455684,0.00927821,6092,0.00012949,0.00000000,0,0.00000000,37788,37777,28,0.00103005
1773322651.16459870,0.00965375,6110,0.00008726,0.00000000,0,0.00000000,37777,37778,21,0.00100186
1773322651.26457858,0.00894733,6130,0.00008496,0.00000000,0,0.00000000,37778,37781,20,0.00079752
1773322651.36459827,0.03042637,6185,0.00189253,0.00000000,0,0.00000000,37781,37796,23,0.00095153
1773322651.46459007,0.02686465,6154,0.00027177,0.00000000,0,0.00000000,37796,37803,16,0.00177734
1773322651.56453729,0.01801137,6212,0.00011498,0.00000000,0,0.00000000,37803,37800,21,0.00265569
1773322651.66457748,0.01010758,6173,0.00033915,0.00000000,0,0.00000000,37800,37805,25,0.00104298
1773322651.76463628,0.01925538,6226,0.00009393,0.00000000,0,0.00000000,37805,37818,21,0.00355166
1773322651.86447906,0.00985655,6220,0.00010886,0.00000000,0,0.00000000,37818,37823,21,0.00357319
1773322651.96446943,0.01754932,6232,0.00013359,0.00000000,0,0.00000000,37823,37839,20,0.00219027
1773322652.06465721,0.00787669,6167,0.00009416,0.00000000,0,0.00000000,37839,37836,21,0.00081613
1773322652.16456985,0.01377693,6202,0.00034979,0.00000000,0,0.00000000,37836,37843,20,0.00324114
1773322652.26465964,0.01098549,6150,0.00009188,0.00000000,0,0.00000000,37843,37859,25,0.00170436
1773322652.36455631,0.01421702,6180,0.00013882,0.00000000,0,0.00000000,37859,37852,27,0.00275625
1773322652.46456146,0.01196997,6174,0.00010609,0.00000000,0,0.00000000,37852,37863,26,0.00103720
1773322652.56475568,0.01469505,6189,0.00044646,0.00000000,0,0.00000000,37863,37868,31,0.00084813
1773322652.66459441,0.02030195,6227,0.00039321,0.00000000,0,0.00000000,37868,37871,37,0.00273540
1773322652.76458216,0.01504547,6179,0.00014622,0.00000000,0,0.00000000,37871,37888,34,0.00283260
1773322652.86441875,0.01534354,6201,0.00012822,0.00000000,0,0.00000000,37888,37888,23,0.00227168
1773322652.96443057,0.01250312,6199,0.00008333,0.00000000,0,0.00000000,37888,37894,25,0.00188824
1773322653.06441784,0.01557631,6194,0.00029559,0.00000000,0,0.00000000,37894,37906,34,0.00178888
1773322653.16442204,0.00999439,6235,0.00009109,0.00000000,0,0.00000000,37906,37919,32,0.00292672
1773322653.26458740,0.00857305,6258,0.00010028,0.00000000,0,0.00000000,37919,37935,28,0.00186093
1773322653.36454821,0.01833740,6218,0.00013302,0.00000000,0,0.00000000,37935,37933,22,0.00078825
1773322653.46447873,0.01535750,6295,0.00019408,0.00000000,0,0.00000000,37933,37930,35,0.00260974
1773322653.56461096,0.01060226,6241,0.00012445,0.00000000,0,0.00000000,37930,37927,18,0.00085069
1773322653.66454530,0.00998055,6253,0.00013012,0.00000000,0,0.00000000,37927,37939,30,0.00082858
1773322653.76446557,0.01965939,6270,0.00018576,0.00000000,0,0.00000000,37939,37925,31,0.00290522
1773322653.86447024,0.01083213,6247,0.00006145,0.00000000,0,0.00000000,37925,37931,13,0.00205351
1773322653.96448231,0.01242572,6265,0.00033227,0.00000000,0,0.00000000,37931,37941,30,0.00184328
1773322654.06460786,0.01064112,6248,0.00040130,0.00000000,0,0.00000000,37941,37942,32,0.00101763
1773322654.16450667,0.01614179,6293,0.00037880,0.00000000,0,0.00000000,37942,37943,24,0.00314734
1773322654.26443386,0.01884498,6237,0.00008470,0.00000000,0,0.00000000,37943,37947,19,0.00098823
1773322654.36443591,0.01903970,6298,0.00012531,0.00000000,0,0.00000000,37947,37957,20,0.00237734
1773322654.46460700,0.01068270,6282,0.00013116,0.00000000,0,0.00000000,37957,37947,22,0.00126665
1773322654.56457090,0.01420920,6269,0.00012168,0.00000000,0,0.00000000,37947,37945,30,0.00087191
1773322654.66447997,0.01395499,6252,0.00014128,0.00000000,0,0.00000000,37945,37948,33,0.00183062
1773322654.76445508,0.01584999,6220,0.00030465,0.00000000,0,0.00000000,37948,37944,18,0.00086339
1773322654.86462951,0.01382977,6240,0.00008725,0.00000000,0,0.00000000,37944,37934,15,0.00084088
1773322654.96451235,0.01021386,6194,0.00007569,0.00000000,0,0.00000000,37934,37941,19,0.00091845
1773322655.06446648,0.01134813,6218,0.00021617,0.00000000,0,0.00000000,37941,37939,21,0.00124868
1773322655.16444874,0.01425146,6235,0.00010137,0.00000000,0,0.00000000,37939,37944,27,0.00116006
1773322655.26458335,0.01235475,6232,0.00007724,0.00000000,0,0.00000000,37944,37956,15,0.00142656
1773322655.36458993,0.01188494,6178,0.00008767,0.00000000,0,0.00000000,37956,37961,19,0.00078123
1773322655.46463275,0.01181978,6193,0.00012198,0.00000000,0,0.00000000,37961,37965,25,0.00089322
1773322655.56440926,0.02389830,6247,0.00010431,0.00000000,0,0.00000000,37965,37973,20,0.00187028
1773322655.66453195,0.01218997,6229,0.00041373,0.00000000,0,0.00000000,37973,37958,26,0.00176500
1773322655.76456141,0.01285038,6288,0.00010507,0.00000000,0,0.00000000,37958,37960,26,0.00253600
1773322655.86449432,0.01006809,6317,0.00019192,0.00000000,0,0.00000000,37960,37951,37,0.00162465
1773322655.96458411,0.01778284,6313,0.00014697,0.00000000,0,0.00000000,37951,37950,34,0.00208932
1773322656.06456304,0.01600915,6331,0.00059182,0.00000000,0,0.00000000,37950,37958,34,0.00080240
1773322656.16456676,0.01328811,6329,0.00013073,0.00000000,0,0.00000000,37958,37964,29,0.00211429
1773322656.26446652,0.01888730,6335,0.00020514,0.00000000,0,0.00000000,37964,37970,17,0.00077170
1773322656.36449361,0.01064787,6324,0.00023224,0.00000000,0,0.00000000,37970,37962,20,0.00134459
1773322656.46447039,0.01877748,6320,0.00030117,0.00000000,0,0.00000000,37962,37963,24,0.00176256
1773322656.56457448,0.01030456,6330,0.00009613,0.00000000,0,0.00000000,37963,37973,27,0.00261357
1773322656.66464329,0.01638767,6272,0.00005864,0.00000000,0,0.00000000,37973,37979,15,0.00181556
1773322656.76447368,0.02660716,6280,0.00011979,0.00000000,0,0.00000000,37979,37979,18,0.00284927
1773322656.86451554,0.01069330,6350,0.00006797,0.00000000,0,0.00000000,37979,37994,18,0.00176912
1773322656.96461868,0.01228876,6268,0.00008409,0.00000000,0,0.00000000,37994,37991,16,0.00084366
1773322657.06450248,0.01103201,6315,0.00006054,0.00000000,0,0.00000000,37991,37997,17,0.00086008
1773322657.16464353,0.00816693,6318,0.00012826,0.00000000,0,0.00000000,37997,38000,25,0.00130426
1773322657.26456857,0.01009483,6326,0.00011147,0.00000000,0,0.00000000,38000,37992,20,0.00134089
1773322657.36465669,0.00892073,6323,0.00008264,0.00000000,0,0.00000000,37992,37997,19,0.00219371
1773322657.46455669,0.01103806,6293,0.00028996,0.00000000,0,0.00000000,37997,37999,19,0.00294359
1773322657.56458855,0.01727639,6322,0.00021564,0.00000000,0,0.00000000,37999,37996,21,0.00177676
1773322657.66455722,0.01451735,6311,0.00013226,0.00000000,0,0.00000000,37996,37999,8,0.00210669
1773322657.76458883,0.02132076,6325,0.00047291,0.00000000,0,0.00000000,37999,38002,22,0.00290776
1773322657.86456919,0.01098437,6323,0.00013501,0.00000000,0,0.00000000,38002,37985,16,0.00275355
1773322657.96462417,0.01253644,6327,0.00013641,0.00000000,0,0.00000000,37985,37964,20,0.00167700
1773322658.06460595,0.01052825,6327,0.00007487,0.00000000,0,0.00000000,37964,37971,17,0.00086782
1773322658.16455221,0.01474356,6355,0.00024131,0.00000000,0,0.00000000,37971,37960,15,0.00145321
1773322658.26475811,0.01297390,6321,0.00028287,0.00000000,0,0.00000000,37960,37962,18,0.00148820
1773322658.36461663,0.01327102,6302,0.00006383,0.00000000,0,0.00000000,37962,37969,12,0.00232365
1773322658.46465802,0.01322068,6298,0.00010965,0.00000000,0,0.00000000,37969,37977,18,0.00238357
1773322658.56462789,0.02109807,6345,0.00017406,0.00000000,0,0.00000000,37977,37988,31,0.00242525
1773322658.66473079,0.02151040,6281,0.00013698,0.00000000,0,0.00000000,37988,37993,24,0.00312413
1773322658.76456904,0.02294952,6324,0.00019551,0.00000000,0,0.00000000,37993,37997,29,0.00253833
1773322658.86476207,0.02173819,6283,0.00043273,0.00000000,0,0.00000000,37997,38016,29,0.00304378
1773322658.96470380,0.01335142,6279,0.00022716,0.00000000,0,0.00000000,38016,38029,40,0.00167711
1773322659.06468201,0.02181548,6330,0.00044095,0.00000000,0,0.00000000,38029,38040,29,0.00229836
1773322659.16478348,0.02016962,6342,0.00011487,0.00000000,0,0.00000000,38040,38043,24,0.00125533
1773322659.26464510,0.01830762,6358,0.00018777,0.00000000,0,0.00000000,38043,38030,26,0.00144797
1773322659.36465693,0.02762301,6345,0.00020376,0.00000000,0,0.00000000,38030,38029,13,0.00115725
1773322659.46464062,0.03825189,6379,0.00038237,0.00000000,0,0.00000000,38029,38022,23,0.00116174
1773322659.56479120,0.02939743,6350,0.00018895,0.00000000,0,0.00000000,38022,38012,25,0.00340892
1773322659.66465616,0.02630889,6359,0.00021926,0.00000000,0,0.00000000,38012,38026,28,0.00233767
1773322659.76484871,0.02891610,6325,0.00065886,0.00000000,0,0.00000000,38026,38029,37,0.00330584
1773322659.86474037,0.01610236,6305,0.00020776,0.00000000,0,0.00000000,38029,38028,32,0.00435331
1773322659.96469641,0.01699221,6311,0.00019389,0.00000000,0,0.00000000,38028,38035,26,0.00309702
1773322660.06475663,0.01337981,6293,0.00015633,0.00000000,0,0.00000000,38035,38048,27,0.00359982
1773322660.16475844,0.01514978,6359,0.00007315,0.00000000,0,0.00000000,38048,38049,10,0.00396966
1773322660.26470518,0.01648105,6384,0.00031665,0.00000000,0,0.00000000,38049,38058,28,0.00279830
1773322660.36488390,0.01740811,6338,0.00036546,0.00000000,0,0.00000000,38058,38063,26,0.00085285
1773322660.46479630,0.02881568,6371,0.00031695,0.00000000,0,0.00000000,38063,38061,15,0.00142416
1773322660.56486320,0.01631061,6350,0.00018861,0.00000000,0,0.00000000,38061,38039,24,0.00249321
1773322660.66478992,0.01954122,6335,0.00024683,0.00000000,0,0.00000000,38039,38047,17,0.00245780
1773322660.76488662,0.01500589,6353,0.00010418,0.00000000,0,0.00000000,38047,38051,24,0.00218683
1773322660.86475301,0.00972585,6336,0.00007481,0.00000000,0,0.00000000,38051,38054,22,0.00254710
1773322660.96489501,0.01784841,6366,0.00050395,0.00000000,0,0.00000000,38054,38045,15,0.00352326
1773322661.06485510,0.01810581,6377,0.00013238,0.00000000,0,0.00000000,38045,38054,25,0.00117146
1773322661.16486073,0.01487388,6349,0.00039941,0.00000000,0,0.00000000,38054,38059,25,0.00291109
1773322661.26482725,0.03009829,6361,0.00032580,0.00000000,0,0.00000000,38059,38064,22,0.00082090
1773322661.36483145,0.03057877,6337,0.00015313,0.00000000,0,0.00000000,38064,38057,21,0.00305781
1773322661.46484494,0.02545718,6364,0.00049415,0.00000000,0,0.00000000,38057,38056,26,0.00336382
1773322661.56480718,0.02335808,6351,0.00016200,0.00000000,0,0.00000000,38056,38068,21,0.00107804
1773322661.66485310,0.02089031,6372,0.00044993,0.00000000,0,0.00000000,38068,38075,20,0.00157149
1773322661.76489902,0.01632394,6389,0.00015740,0.00000000,0,0.00000000,38075,38067,21,0.00262252
1773322661.86499286,0.01450165,6319,0.00045092,0.00000000,0,0.00000000,38067,38062,18,0.00268251
1773322661.96484470,0.01202674,6388,0.00018264,0.00000000,0,0.00000000,38062,38063,17,0.00191702
1773322662.06494904,0.01048776,6368,0.00015012,0.00000000,0,0.00000000,38063,38073,26,0.00239414
1773322662.16503882,0.01334346,6339,0.00014364,0.00000000,0,0.00000000,38073,38052,20,0.00377353
1773322662.26500368,0.01755514,6305,0.00023182,0.00000000,0,0.00000000,38052,38020,23,0.00122924
1773322662.36492324,0.01577109,6366,0.00011667,0.00000000,0,0.00000000,38020,38032,21,0.00140639
1773322662.46506786,0.02150772,6316,0.00034507,0.00000000,0,0.00000000,38032,38035,22,0.00154599
1773322662.56498337,0.01723572,6335,0.00063496,0.00000000,0,0.00000000,38035,38030,31,0.00325787
1773322662.66499114,0.02323056,6332,0.00030176,0.00000000,0,0.00000000,38030,38040,22,0.00321899
1773322662.76503754,0.01268507,6372,0.00038853,0.00000000,0,0.00000000,38040,37986,30,0.00232213
1773322662.86512756,0.01270670,6305,0.00016610,0.00000000,0,0.00000000,37986,37999,31,0.00110849
1773322662.96498203,0.01034115,6372,0.00010247,0.00000000,0,0.00000000,37999,38004,28,0.00104568
1773322663.06524515,0.02339968,6353,0.00075247,0.00000000,0,0.00000000,38004,37991,27,0.00166437
1773322663.16513944,0.01635855,6372,0.00053902,0.00000000,0,0.00000000,37991,37992,33,0.00359756
1773322663.26504421,0.02232142,6377,0.00027807,0.00000000,0,0.00000000,37992,38000,35,0.00073039
1773322663.36511397,0.02431116,6387,0.00033501,0.00000000,0,0.00000000,38000,38001,32,0.00113341
1773322663.46508598,0.02402235,6429,0.00029770,0.00000000,0,0.00000000,38001,38019,34,0.00349008
1773322663.56521082,0.02300414,6405,0.00033965,0.00000000,0,0.00000000,38019,38027,33,0.00265335
1773322663.66513228,0.01877290,6392,0.00017216,0.00000000,0,0.00000000,38027,38031,27,0.00180359
1773322663.76521921,0.02125227,6405,0.00017610,0.00000000,0,0.00000000,38031,38050,25,0.00309279
1773322663.86510277,0.02205924,6385,0.00049084,0.00000000,0,0.00000000,38050,38052,27,0.00308000
1773322663.96511173,0.01470206,6446,0.00013387,0.00000000,0,0.00000000,38052,38067,28,0.00330864
1773322664.06526303,0.01367640,6409,0.00015041,0.00000000,0,0.00000000,38067,38078,33,0.00250382
1773322664.16559005,0.02286602,6398,0.00021113,0.00000000,0,0.00000000,38078,38092,27,0.00167749
1773322664.26515269,0.02401808,6373,0.00042194,0.00000000,0,0.00000000,38092,38093,30,0.00120915
1773322664.36515021,0.02796307,6312,0.00019625,0.00000000,0,0.00000000,38093,38097,26,0.00119880
1773322664.46400905,0.02627057,6313,0.00026434,0.00000000,0,0.00000000,38097,38110,38,0.00143410
1773322664.56565380,0.02663689,6473,0.00035686,0.00000000,0,0.00000000,38110,38126,26,0.00315388
1773322664.66522837,0.02001154,6365,0.00007086,0.00000000,0,0.00000000,38126,38128,16,0.00123981
1773322664.76532531,0.02120508,6307,0.00008733,0.00000000,0,0.00000000,38128,38142,21,0.00422446
1773322664.86520338,0.01341399,6317,0.00014332,0.00000000,0,0.00000000,38142,38149,18,0.00254110
1773322664.96526098,0.01462069,6298,0.00048890,0.00000000,0,0.00000000,38149,38164,30,0.00400456
1773322665.06526756,0.01591602,6309,0.00007832,0.00000000,0,0.00000000,38164,38174,19,0.00415487
1773322665.16525388,0.01727505,6294,0.00038075,0.00000000,0,0.00000000,38174,38170,28,0.00304934
1773322665.26526833,0.01308922,6250,0.00005313,0.00000000,0,0.00000000,38170,38176,14,0.00145031
1773322665.36528444,0.01361159,6264,0.00019967,0.00000000,0,0.00000000,38176,38174,27,0.00083535
1773322665.46533561,0.01733125,6247,0.00037471,0.00000000,0,0.00000000,38174,38172,22,0.00278433
1773322665.56532121,0.01188234,6232,0.00020938,0.00000000,0,0.00000000,38172,38178,14,0.00099671
1773322665.66537881,0.01226267,6224,0.00010166,0.00000000,0,0.00000000,38178,38180,19,0.00292563
1773322665.76545358,0.02000105,6234,0.00021695,0.00000000,0,0.00000000,38180,38187,12,0.00425916
