time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773325319.13780069,0.02469505,6056,0.00303188,0.01378134,0,0.00000000,16241,16345,227,0.00189732,0.00328825,0.00197526,0.00000077,0.00059314,0.01726859
1773325319.23777723,0.04088642,6101,0.00428302,0.02489532,0,0.00000000,16345,16367,258,0.00268592,0.00632023,0.00246881,0.00000124,0.00069041,0.03208215
1773325319.33786249,0.03936783,6106,0.00269753,0.02384417,0,0.00000000,16367,16483,258,0.00157504,0.00597605,0.00432385,0.00000118,0.00084880,0.03032169
1773325319.43778658,0.03592184,6059,0.00173636,0.02248888,0,0.00000000,16483,16511,202,0.00234144,0.00406897,0.00512039,0.00000153,0.00090337,0.02682588
1773325319.53764462,0.02744295,6107,0.00114264,0.01804857,0,0.00000000,16511,16577,167,0.00236648,0.00438557,0.00202260,0.00000081,0.00056708,0.02281943
1773325319.63770652,0.02941324,6060,0.00124300,0.01688486,0,0.00000000,16577,16665,178,0.00209732,0.00442912,0.00430889,0.00000487,0.00109794,0.02161722
1773325319.73779011,0.03297389,6031,0.00169391,0.01997553,0,0.00000000,16665,16581,149,0.00238473,0.00489581,0.00417431,0.00000112,0.00075415,0.02531605
1773325319.83762026,0.03172206,6112,0.00176448,0.01793061,0,0.00000000,16581,16637,140,0.00363793,0.00689490,0.00223538,0.00000088,0.00067276,0.02532634
1773325319.93770623,0.03111870,6065,0.00148962,0.01931010,0,0.00000000,16637,16690,148,0.00146784,0.00477518,0.00308059,0.00000437,0.00108632,0.02437746
1773325320.03774905,0.02432852,6045,0.00150509,0.01361437,0,0.00000000,16690,16764,190,0.00118314,0.00386954,0.00307697,0.00000060,0.00048352,0.01789836
1773325320.13768053,0.02949194,6080,0.00213639,0.01742311,0,0.00000000,16764,16781,196,0.00297977,0.00539611,0.00235848,0.00000090,0.00056342,0.02320515
1773325320.23761535,0.04281098,6091,0.00190406,0.02698824,0,0.00000000,16781,16862,217,0.00273121,0.00806038,0.00291562,0.00000109,0.00087364,0.03568200
1773325320.33767414,0.03928234,6119,0.00227126,0.02537106,0,0.00000000,16862,16887,170,0.00169322,0.00613145,0.00304718,0.00000116,0.00084937,0.03190419
